BioComment,JRH_Final_Ref_Cod,DataSource,StationID,UID,Latitude,Longitude,Sta_Desc,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,VAHU6,ASSESS_REG,OFFICE_NM,VaName,Tidal,VAHUSB,FedName,HUC10,Basin,BASIN_CODE,Basin_Code,CountyCityName,FIPS,BASINS_HUC_12,WQS_ID,WQS_CLASS,WQS_SPSTDS,WQS_PWS,WQS_TROUT,WQS_TIER_III,Order,totalArea_sqMile,ELEVMIN,ELEVMAX,ELEVMEAN,ELEVSD,ELEVRANGE,SLPMIN,SLPMAX,SLPMEAN,SLPSD,SLPRANGE,wshdRain_mmyr,siteRain_mmyr,wshdRain_inyr,siteRain_inyr,wshedRain_inyr
,Pied Ref?,VDEQ_BUG,2-CNM001.75,,37.86463889,-78.34241667,upstream Co. Rt. 693 (now pvt road),45,Piedmont,45e,Northern Inner Piedmont,JR20,VRO,Valley,Cunningham Creek,N,JR,Cunningham Creek,0208020405,James River Basin,2B,James-Middle,Fluvanna,065,020802040502,RL_2B_163515,III, ,,,,,,,,,,,,,,,,,,,,
,Pied Ref?,VDEQ_BUG,2-CXB000.86,,37.85289445,-78.27095833,St. Rt. 15 Bridge south of Palmyra,45,Piedmont,45e,Northern Inner Piedmont,JR20,VRO,Valley,Cunningham Creek,N,JR,Cunningham Creek,0208020405,James River Basin,2B,James-Middle,Fluvanna,065,020802040502,RL_2B_166065,III, ,,,,,,,,,,,,,,,,,,,,
,Pied Ref?,VDEQ_BUG,2-RFN002.83,,37.93416667,-78.82527778,Rt. 635 Bridge at Greenfield,64,Northern Piedmont,64c,Piedmont Uplands,JM36,VRO,Valley,North Fork Rockfish River,N,JM,North Fork Rockfish River,0208020309,James River Basin,2B,James-Middle,Nelson,125,020802030901,RL_2B_125941,III, ,,,,,,,,,,,,,,,,,,,,
,Pied Ref?,VDEQ_BUG,2-RVN015.97,,37.857864,-78.266513,DGIF Boat Launch upstr of Rt. 15 Br.,45,Piedmont,45e,Northern Inner Piedmont,JR19,VRO,Valley,Rivanna River-Stigger Creek,N,JR,Stigger Creek-Rivanna River,0208020405,James River Basin,2B,James-Middle,Fluvanna,065,020802040501,RL_2B_166320,III, ,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,1ABAR038.57,1ABAR038.57_2015,39.317845,-78.218337,0.73 miles upstream SR 608,67,Ridge and Valley,67b,Northern Shale Valleys,PU13,VRO,Valley,Back Creek-Brush Creek,N,PU,Brush Creek-Back Creek,0207000404,Shenandoah River Basin,1A,Potomac-Lower,Frederick,069,020700040404,RL_1A_236820,IV,pH-6.5-9.5,,,,4,115.2776812,173,784,306.7434572,88.93738505,611,0,39.12192154,8.125548773,5.122636159,39.12192154,32533.77,955.25,1280.857778,37.60828803,
,Int,VDEQ_BUG,1AHOC002.83,1AHOC002.83_2015,39.27495278,-78.23456111,0.84 miles downstream Rt. 522,67,Ridge and Valley,67b,Northern Shale Valleys,PU12,VRO,Valley,Hogue Creek,N,PU,Hogue Creek,0207000404,Shenandoah River Basin,1A,Potomac-Lower,Frederick,069,020700040403,RL_1A_235228,IV,pH-6.5-9.5,,,,3,39.64649629,185,715,297.89734,85.64185727,530,0,36.77889252,7.929693398,5.29306911,36.77889252,12496.5,950.9,491.9884547,37.43702809,
,Int,VDEQ_BUG,1AISC004.64,1AISC004.64_2018,39.305758,-78.288619,0.4 mile upstream Faughts Lane,67,Ridge and Valley,67b,Northern Shale Valleys,PU11,VRO,Valley,Back Creek-Isaacs Creek,N,PU,Isaacs Creek-Back Creek,0207000404,Shenandoah River Basin,1A,Potomac-Lower,Frederick,069,020700040402,RL_1A_234610,IV,pH-6.5-9.5,,,,3,15.69330753,205,465,316.8569162,42.0608674,260,0,30.52552986,6.569165096,3.677985834,30.52552986,4743.86,945.6,186.7662426,37.22836656,
,Int,VDEQ_BUG,1BBCK000.78,,38.02833333,-78.93166667, ROUTE 624 BRIDGE,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS29,VRO,Valley,Back Creek-Inch Branch,N,PS,Inch Branch-Back Creek,0207000507,Shenandoah River Basin,1B,Potomac-Shenandoah,Augusta,015,020700050703,,,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,1BCST007.42,,38.15722222,-78.97194444,Rt. 795 Bridge,67,Ridge and Valley,67b,Northern Shale Valleys,PS10,VRO,Valley,Meadow Run,N,PS,Meadow Run,0207000502,Shenandoah River Basin,1B,Potomac-Shenandoah,Augusta,015,020700050203,RL_1B_189403,IV,pH-6.5-9.5,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,1BHKS000.96,,38.70836111,-78.45611111,ROUTE 648 BRIDGE BELOW LURAY,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS43,VRO,Valley,Hawksbill Creek-Pass Run,N,PS,Pass Run-Hawksbill Creek,0207000509,Shenandoah River Basin,1B,Potomac-Shenandoah,Page,139,020700050907,RL_1B_209666,IV,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,1BMDL047.90,,38.20222222,-79.15222222,Rt. 721 Bridge,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS02,VRO,Valley,Middle River-Buffalo Branch,N,PS,Buffalo Branch-Middle River,0207000501,Shenandoah River Basin,1B,Potomac-Shenandoah,Augusta,015,020700050102,RL_1B_186386,IV,PWS pH-6.5-9.5,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,1BMDL060.48,1BMDL060.48_2013,38.14166667,-79.21861111,RT. 705 BRIDGE,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS01,VRO,Valley,Middle River-Edison Creek,N,PS,Edison Creek-Middle River,0207000501,Shenandoah River Basin,1B,Potomac-Shenandoah,Augusta,015,020700050101,RL_1B_184924,IV,pH-6.5-9.5,,,,2,20.80816502,480,943,611.0290201,96.21603979,463,0,75.06716919,9.796222234,5.886996199,75.06716919,6553.05,257.9942338,,39.85986404,1012.44
,Int,VDEQ_BUG,1BMIL002.20,,38.75527778,-78.67055556,RT. 614 BRIDGE (SHENANDOAH COUNTY),67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS63,VRO,Valley,Mill Creek-Crooked Run,N,PS,Crooked Run-Mill Creek,0207000603,Shenandoah River Basin,1B,Potomac-Shenandoah,Shenandoah,171,020700060305,RL_1B_200896,V,"pH-6.5-9.5, hh",,Yes,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,1BNAK001.24,,38.46166667,-78.60527778,RT. 603 BRIDGE (ROCKINGHAM/PAGE COUNTY L,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS36,VRO,Valley,Naked Creek-South Branch,N,PS,South Branch-Naked Creek,0207000508,Shenandoah River Basin,1B,Potomac-Shenandoah,Rockingham,165,020700050805,RL_1B_198450,IV,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,1BNAK003.81,1BNAK003.81_2016,38.44780278,-78.56556389,Downstream Private Bridge off Rt. 609,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS36,VRO,Valley,Naked Creek-South Branch,N,PS,South Branch-Naked Creek,0207000508,Shenandoah River Basin,1B,Potomac-Shenandoah,Rockingham,165,020700050805,RL_1B_198088,IV,,,,,3,31.30317913,320,1150,644.1005578,184.1779947,830,0,47.28893661,16.35375101,7.387346178,47.28893661,10949.81,961.48,431.0951147,37.85356375,
,Int,VDEQ_BUG,1BNFS037.89,,38.90286111,-78.48111111,ROUTE 663 BRIDGE,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS69,VRO,Valley,North Fork Shenandoah River-Toms Brook,N,PS,Toms Brook-North Fork Shenandoah River,0207000605,Shenandoah River Basin,1B,Potomac-Shenandoah,Shenandoah,171,020700060502,RL_1B_228652,IV,pH-6.5-9.5,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,1BNFS073.75,,38.72083333,-78.65527778,Rt. 720 Br.-Meems Covered Br.,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS58,VRO,Valley,North Fork Shenandoah River-Holmans Creek,N,PS,Holmans Creek-North Fork Shenandoah River,0207000603,Shenandoah River Basin,1B,Potomac-Shenandoah,Shenandoah,171,020700060304,RL_1B_199767,IV,pH-6.5-9.5,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,1BNTH015.45,,38.34258333,-78.9325,HRSA PH PROBE - ROCKINGHAM COUNTY,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS25,VRO,Valley,North River-Pleasant Run,N,PS,Pleasant Run-North River,0207000506,Shenandoah River Basin,1B,Potomac-Shenandoah,Rockingham,165,020700050605,RL_1B_191400,IV,pH-6.5-9.5,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,1BPGH000.60,,38.90388889,-78.48638889,RT. 663 BRIDGE (SHENANDOAH COUNTY),67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS68,VRO,Valley,North Fork Shenandoah River-Narrow Passage Creek,N,PS,Narrow Passage Creek-North Fork Shenandoah River,0207000605,Shenandoah River Basin,1B,Potomac-Shenandoah,Shenandoah,171,020700060501,RL_1B_228293,IV,pH-6.5-9.5,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,1BPNE001.60,,37.99873056,-79.12925278,0.4 miles d.s. Rt. 662,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS27,VRO,Valley,South River-Stony Run,N,PS,Stony Run-South River,0207000507,Shenandoah River Basin,1B,Potomac-Shenandoah,Augusta,015,020700050701,,,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,1BSSF100.10,,38.31230556,-78.77102778,RT. 708 BRIDGE,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS32,VRO,Valley,South Fork Shenandoah River-Big Run,N,PS,Big Run-South Fork Shenandoah River,0207000508,Shenandoah River Basin,1B,Potomac-Shenandoah,Rockingham,165,020700050801,RL_1B_193690,IV,pH-6.5-9.5,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,1BSTH002.14,,38.28388889,-78.83444444,Grottoes Town Park/DGIF Boat Launch,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS31,VRO,Valley,South River-Paine Run,N,PS,Paine Run-South River,0207000507,Shenandoah River Basin,1B,Potomac-Shenandoah,Rockingham,165,020700050705,RL_1B_191666,IV,pH-6.5-9.5,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,1BSTH005.36,1BSTH005.36_2010,38.24433611,-78.83627778,Near end of Rt. 770,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS31,VRO,Valley,South River-Paine Run,N,PS,Paine Run-South River,0207000507,Shenandoah River Basin,1B,Potomac-Shenandoah,Augusta,015,020700050705,,,,,,,4,218.3270993,327,1165,531.6889346,141.534516,838,0,51.11093903,9.223582119,7.968478803,51.11093903,65234.31,929.19,2568.281308,36.58230322,
,Int,VDEQ_BUG,2AKND001.25,,38.098833,-79.359833,~0.7 miles downstream FR 382G,67,Ridge and Valley,67b,Northern Shale Valleys,JU69,VRO,Valley,Upper Little Calfpasture River,N,JU,Upper Little Calfpasture River,0208020202,James River Basin,2A,James-Upper,Augusta,015,020802020201,RL_2A_183395,IV, ,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2AMLC000.84,2AMLC000.84_2011,37.92169444,-79.2008,Adjacent to Rt. 56,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,JU78,VRO,Valley,Upper South River,N,JU,Upper South River,0208020204,James River Basin,2A,James-Upper,Rockbridge,163,020802020402,,,,,,,2,6.409754712,505,625,555.1540551,21.65188305,120,0,24.10322571,5.466963769,2.918436853,24.10322571,2149.44,1079.9,84.62366774,42.51577099,
,Int,VDEQ_BUG,2AWKS003.34,2AWKS003.34_2016,37.96620278,-79.38108889,0.4 miles upstream Stony Run,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,JU72,VRO,Valley,Walker Creek,N,JU,Walker Creek,0208020202,James River Basin,2A,James-Upper,Rockbridge,163,020802020204,RL_2A_116004,IV,pH-6.5-9.5,,,,2,16.47816477,373,938,586.9754613,116.734789,565,0,58.44939804,13.01141077,6.54500286,58.44939804,5385.22,1024.3,212.0166499,40.32679343,
,Int,VDEQ_BUG,2BFOS000.44,2BFOS000.44_2016,38.095753,-78.39979,0.6 miles downstream Rt. 20,64,Northern Piedmont,64c,Piedmont Uplands,JR13,VRO,Valley,North Fork Rivanna River-Flannigan Branch,N,JR,Flannigan Branch-North Fork Rivanna River,0208020403,James River Basin,2B,James-Middle,Albemarle,003,020802040305,RL_2B_203214,III, ,,,,1,2.808071596,104,435,216.4389671,70.24982743,331,0,34.87607956,10.28898363,5.261174693,34.87607956,1172.13,1176.11,46.14687531,46.30356831,
,Int,VDEQ_BUG,2BGOW001.00,2BGOW001.00_2014,37.9838,-78.8438,~ 200m dowstream Rt. 608,64,Northern Piedmont,64c,Piedmont Uplands,JM36,VRO,Valley,North Fork Rockfish River,N,JM,North Fork Rockfish River,0208020309,James River Basin,2B,James-Middle,Nelson,125,020802030901,RL_2B_125735,III, ,,,,2,6.358112034,216,1088,507.1722144,208.9815223,872,0,43.31361771,14.35256605,7.992636118,43.31361771,2129.18,1081.59,83.82602952,42.58230646,
,Int,VDEQ_BUG,2BLIR007.16,2BLIR007.16_2012,37.7645,-79.1644,100 meters downstream trail crossing,66,Blue Ridge,66a,Northern Igneous Ridges,JM25,VRO,Valley,Piney River-Little Piney River,N,JM,Little Piney River-Piney River,0208020305,James River Basin,2B,James-Middle,Amherst,009,020802030505,,,,,,,1,0.168005844,872,1193,1046.371747,80.93639191,321,9.293375015,30.23914146,18.86227275,4.329959436,20.94576645,2586.21,1327.22,101.8193463,52.25278412,
,Int,VDEQ_BUG,2BMCM014.13,2BMCM014.13_2013,38.0289,-78.6722,~130 meters upstream I64,64,Northern Piedmont,64c,Piedmont Uplands,JR01,VRO,Valley,Mechums River-Stockton Creek,N,JR,Stockton Creek-Mechums River,0208020401,James River Basin,2B,James-Middle,Albemarle,003,020802040101,RL_2B_192576,III, ,,,,4,31.35012136,155,699,250.6292946,72.63089214,544,0,36.75620651,8.870342958,5.448792838,36.75620651,10628.66,1177.76,418.4514071,46.36852898,
,Int,VDEQ_BUG,2BNAK001.37,,38.123297,-78.486597,50 meters upstream of Rt. 844,64,Northern Piedmont,64c,Piedmont Uplands,JR08,VRO,Valley,South Fork Rivanna River,N,JR,South Fork Rivanna River,0208020402,James River Basin,2B,James-Middle,Albemarle,003,020802040203,RL_2B_202447,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2BRKF024.74,2BRKF024.74_2016,37.85679167,-78.82065833,1.15 miles upstream of Rt. 6,64,Northern Piedmont,64c,Piedmont Uplands,JM38,VRO,Valley,Rockfish River-Buck Creek,N,JM,Buck Creek-Rockfish River,0208020309,James River Basin,2B,James-Middle,Nelson,125,020802030903,RL_2B_125609,III, ,,,,4,101.9642563,156,1203,400.5711439,217.7011173,1047,0,47.7395401,12.60063629,7.96230054,47.7395401,33595.47,1197.07,1322.657013,47.12876561,
,Int,VDEQ_BUG,2-BRX000.66,,38.03111111,-78.65916667,Upstream Rt. 682,64,Northern Piedmont,64c,Piedmont Uplands,JR01,VRO,Valley,Mechums River-Stockton Creek,N,JR,Stockton Creek-Mechums River,0208020401,James River Basin,2B,James-Middle,Albemarle,003,020802040101,RL_2B_192460,III, ,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-BSC001.58,,37.996472,-78.520361,Off Sandridge Ct.,64,Northern Piedmont,64c,Piedmont Uplands,JR15,VRO,Valley,Moores Creek,N,JR,Moores Creek,0208020404,James River Basin,2B,James-Middle,Albemarle,003,020802040402,RL_2B_163146,III, ,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-CFK001.31,,37.87475,-78.33126111,u.s. Co. Rt. 619,45,Piedmont,45e,Northern Inner Piedmont,JR20,VRO,Valley,Cunningham Creek,N,JR,Cunningham Creek,0208020405,James River Basin,2B,James-Middle,Fluvanna,065,020802040502,RL_2B_163480,III, ,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-FSH000.62,,38.1345,-78.5195,Adjacent to 550 Willwood Dr.,64,Northern Piedmont,64c,Piedmont Uplands,JR08,VRO,Valley,South Fork Rivanna River,N,JR,South Fork Rivanna River,0208020402,James River Basin,2B,James-Middle,Albemarle,003,020802040203,RL_2B_202211,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-GIM002.52,2-GIM002.52_2010,37.87277778,-79.49916667,0.63 rm u.s. conf. w/ Sycamore Run,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,JU75,VRO,Valley,Kerrs Creek,N,JU,Kerrs Creek,0208020203,James River Basin,2A,James-Upper,Rockbridge,163,020802020302,,,,,,,2,3.426554072,390,986,626.2423909,143.6083108,596,0,53.58015442,14.3510793,7.704755927,53.58015442,4405.43,999.91,173.4422196,39.36655669,
,Int,VDEQ_BUG,2-HAT000.14,,37.75055556,-78.97777778,100 yds upstr of Rt. 655 Bridge,45,Piedmont,45e,Northern Inner Piedmont,JM23,VRO,Valley,Hat Creek,N,JM,Hat Creek,0208020305,James River Basin,2B,James-Middle,Nelson,125,020802030503,RL_2B_123879,III, ,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-IVC005.19,,38.07472222,-78.53166667,RT. 601 BRIDGE (ALBEMARLE COUNTY),64,Northern Piedmont,64c,Piedmont Uplands,JR07,VRO,Valley,Ivy Creek-Little Ivy Creek,N,JR,Little Ivy Creek-Ivy Creek,0208020402,James River Basin,2B,James-Middle,Albemarle,003,020802040202,RL_2B_201805,III, ,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-LKN000.02,,38.06263889,-78.6555,Rt. 680 bridge,64,Northern Piedmont,64c,Piedmont Uplands,JR02,VRO,Valley,Mechums River-Beaver Creek,N,JR,Beaver Creek-Mechums River,0208020401,James River Basin,2B,James-Middle,Albemarle,003,020802040102,RL_2B_192468,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-MCM018.92,,38.001256,-78.72757,ROUTE 692 BRIDGE,64,Northern Piedmont,64c,Piedmont Uplands,JR01,VRO,Valley,Mechums River-Stockton Creek,N,JR,Stockton Creek-Mechums River,0208020401,James River Basin,2B,James-Middle,Albemarle,003,020802040101,RL_2B_192019,III, ,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-MRC002.14,,37.90861111,-79.23613889,Downstream of Rt. 794,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,JU78,VRO,Valley,Upper South River,N,JU,Upper South River,0208020204,James River Basin,2A,James-Upper,Rockbridge,163,020802020402,RL_2A_117418,IV,pH-6.5-9.5,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-MRY016.62,,37.77194444,-79.38361111,Off Rt. 703 at South River,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,JU76,VRO,Valley,Maury River-Mill Creek,N,JU,Mill Creek-Maury River,0208020203,James River Basin,2A,James-Upper,Rockbridge,163,020802020303,RL_2A_114984,IV,pH-6.5-9.5,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-RRN002.19,,38.08777778,-78.41222222,RT. 649 BRIDGE,64,Northern Piedmont,64c,Piedmont Uplands,JR13,VRO,Valley,North Fork Rivanna River-Flannigan Branch,N,JR,Flannigan Branch-North Fork Rivanna River,0208020403,James River Basin,2B,James-Middle,Albemarle,003,020802040305,RL_2B_203068,III, ,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-RRN010.92,,38.16326389,-78.42461944,RT. 606 BRIDGE,64,Northern Piedmont,64c,Piedmont Uplands,JR11,VRO,Valley,North Fork Rivanna River-Jacobs Run,N,JR,Jacobs Run-North Fork Rivanna River,0208020403,James River Basin,2B,James-Middle,Albemarle,003,020802040303,RL_2B_202581,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-RRN015.61,,38.20416667,-78.47083333,Rivanna R at Rt. 604 Bridge,64,Northern Piedmont,64c,Piedmont Uplands,JR09,VRO,Valley,North Fork Rivanna River-Lynch River,N,JR,Lynch River-North Fork Rivanna River,0208020403,James River Basin,2B,James-Middle,Albemarle,003,020802040301,RL_2B_203997,III, ,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-RVN033.65,,38.00458333,-78.39916667,APPROXIMATELY 0.2 MI. DOWNSTREAM RT. 729,45,Piedmont,45e,Northern Inner Piedmont,JR17,VRO,Valley,Rivanna River-Carroll Creek,N,JR,Carroll Creek-Rivanna River,0208020404,James River Basin,2B,James-Middle,Albemarle,003,020802040404,RL_2B_203083,III, ,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-SFR000.60,,38.20166667,-78.45027778,RT. 605 BRIDGE (ALBEMARLE COUNTY),64,Northern Piedmont,64c,Piedmont Uplands,JR10,VRO,Valley,Swift Run,N,JR,Swift Run,0208020403,James River Basin,2B,James-Middle,Albemarle,003,020802040302,RL_2B_203848,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Str,VDEQ_BUG,2-JKS018.68,,37.756802,-79.986644,RT. 18 boat ramp,67,Ridge and Valley,67g,Southern Shale Valleys,JU21,BRRO,Blue Ridge,Jackson River-Pounding Mill Creek,N,JU,Pounding Mill Creek-Jackson River,0208020105,James River Basin,2A,James-Upper,Covington,580,020802010504,RL_2A_073570,IV, ,,,,,,,,,,,,,,,,,,,,
,Str,VDEQ_BUG,2-JKS023.61,2-JKS023.61_2010,37.78861111,-80.00083333,JACKSON RIVER AT COVINGTON GAGE,67,Ridge and Valley,67g,Southern Shale Valleys,JU21,BRRO,Blue Ridge,Jackson River-Pounding Mill Creek,N,JU,Pounding Mill Creek-Jackson River,0208020105,James River Basin,2A,James-Upper,Alleghany,005,020802010504,RL_2A_073478,IV, ,,,,4,611.6403754,371,1378,757.0757937,176.9912276,1007,0,67.10342407,15.76818744,7.925580797,67.10342407,178175.49,7014.786859,,35.92639735,912.53
,Str,VDEQ_BUG,4abau000.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Str,VDEQ_BUG,4ABAU011.17,4ABAU011.17_2004,36.78152778,-79.83454722,Off Rt. 922 upstream of Rt. 657 crossing,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,0301010308,Roanoke River Basin,4A,Roanoke,Henry,089,030101030801,RL_4A_056889,III,PWS,Yes,,,2,2.536446397,309,489,366.82899629999997,31.52493523,180,0,42.99943542,8.135573868,5.375085403,42.99943542,4776.64,1196.02,188.0567945,47.087427,
,Str,VDEQ_BUG,4ABAU011.17,4ABAU011.17_2011,36.78152778,-79.83454722,Off Rt. 922 upstream of Rt. 657 crossing,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,0301010308,Roanoke River Basin,4A,Roanoke,Henry,089,030101030801,RL_4A_056889,III,PWS,Yes,,,2,2.536446397,309,489,366.82899629999997,31.52493523,180,0,42.99943542,8.135573868,5.375085403,42.99943542,4776.64,1196.02,188.0567945,47.087427,
,Str,VDEQ_BUG,4ABAU011.17,4ABAU011.17_2013,36.78152778,-79.83454722,Off Rt. 922 upstream of Rt. 657 crossing,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,0301010308,Roanoke River Basin,4A,Roanoke,Henry,089,030101030801,RL_4A_056889,III,PWS,Yes,,,2,2.536446397,309,489,366.82899629999997,31.52493523,180,0,42.99943542,8.135573868,5.375085403,42.99943542,4776.64,1196.02,188.0567945,47.087427,
,Str,VDEQ_BUG,4ABAU011.17,4ABAU011.17_2015,36.78152778,-79.83454722,Off Rt. 922 upstream of Rt. 657 crossing,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,0301010308,Roanoke River Basin,4A,Roanoke,Henry,089,030101030801,RL_4A_056889,III,PWS,Yes,,,2,2.536446397,309,489,366.82899629999997,31.52493523,180,0,42.99943542,8.135573868,5.375085403,42.99943542,4776.64,1196.02,188.0567945,47.087427,
,Str,VDEQ_BUG,4ABAU011.17,4ABAU011.17_2017,36.78152778,-79.83454722,Off Rt. 922 upstream of Rt. 657 crossing,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,0301010308,Roanoke River Basin,4A,Roanoke,Henry,089,030101030801,RL_4A_056889,III,PWS,Yes,,,2,2.536446397,309,489,366.82899629999997,31.52493523,180,0,42.99943542,8.135573868,5.375085403,42.99943542,4776.64,1196.02,188.0567945,47.087427,
,Str,VDEQ_BUG,4ABCE001.32,,37.04836111,-79.95258056,Rt. 731 Bridge,45,Piedmont,45e,Northern Inner Piedmont,RU22,BRRO,Blue Ridge,Blackwater River-Madcap Creek,N,RU,Madcap Creek-Blackwater River,0301010105,Roanoke River Basin,4A,Roanoke,Franklin,067,030101010503,RL_4A_059459,III,NEW-1,,,,,,,,,,,,,,,,,,,,
,Str,VDEQ_BUG,4ABMA006.65,,36.587667,-78.664539,Buffalo Ck @ Overby Rd,45,Piedmont,45c,Carolina Slate Belt,RD77,BRRO,Blue Ridge,Dan River/John H Kerr Reservoir-Buffalo Creek,N,RD,Buffalo Creek-Dan River,0301010407,Roanoke River Basin,4A,Roanoke,Mecklenburg,117,030101040704,RL_4A_097968,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Str,VDEQ_BUG,4ABNR000.40,,37.03027778,-80.02666667,Rt 740 Bridge,45,Piedmont,45e,Northern Inner Piedmont,RU20,BRRO,Blue Ridge,North Fork Blackwater River,N,RU,North Fork Blackwater River,0301010105,Roanoke River Basin,4A,Roanoke,Franklin,067,030101010501,RL_4A_058849,III,NEW-1,,,,,,,,,,,,,,,,,,,,
,Str,VDEQ_BUG,4ADEE000.06,4ADEE000.06_2016,37.3316,-79.9512,Brookside Park,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,RU12,BRRO,Blue Ridge,Carvin Creek,N,RU,Carvin Creek,0301010104,Roanoke River Basin,4A,Roanoke,Roanoke,161,030101010402,RL_4A_068487,IV,,,,,2,6.152344845,304,724,387.7473824,71.56158682,420,0,35.17826462,7.689230672,6.269483312,35.17826462,2120.51,83.48469075,,41.11931354,1044.43
,Str,VDEQ_BUG,4ADEL001.35,,36.711,-79.9228,Off Rt 809,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,0301010308,Roanoke River Basin,4A,Roanoke,Henry,089,030101030801,RL_4A_054092,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Str,VDEQ_BUG,4AFLY001.78,,36.9533,-79.2111,Flyblow Creek at Rt 606,45,Piedmont,45g,Triassic Basins,RD59,BRRO,Blue Ridge,Stinking River,N,RD,Stinking River,0301010502,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101050204,RL_4A_090052,III,,,,,,,,,,,,,,,,,,,,,
